中国,新疆维吾尔自治区,伊犁哈萨克自治州,,43.922248096340766,81.29785353036553
中国,新疆维吾尔自治区,伊犁哈萨克自治州,伊宁县,44.00811688062687,81.75694014299899
中国,新疆维吾尔自治区,伊犁哈萨克自治州,伊宁市,44.020355819309486,81.2890480714925
中国,新疆维吾尔自治区,伊犁哈萨克自治州,奎屯市,44.55955677899691,85.01393440151206
中国,新疆维吾尔自治区,伊犁哈萨克自治州,察布查尔锡伯自治县,43.638377042529626,81.09829834211754
中国,新疆维吾尔自治区,伊犁哈萨克自治州,尼勒克县,43.81673094906465,83.23110039646029
中国,新疆维吾尔自治区,伊犁哈萨克自治州,巩留县,43.30246001597326,82.44570094432922
中国,新疆维吾尔自治区,伊犁哈萨克自治州,新源县,43.37695141809331,83.5581501882576
中国,新疆维吾尔自治区,伊犁哈萨克自治州,昭苏县,42.77687822095258,80.98425712368079
中国,新疆维吾尔自治区,伊犁哈萨克自治州,特克斯县,42.92556351509277,82.0068523555032
中国,新疆维吾尔自治区,伊犁哈萨克自治州,霍城县,44.30912043361108,80.78115852809735
中国,新疆维吾尔自治区,伊犁哈萨克自治州,霍尔果斯市,44.45251977323308,80.4721513911288
中国,新疆维吾尔自治区,昌吉回族自治州,,44.00705789853336,87.29603812566712
中国,新疆维吾尔自治区,昌吉回族自治州,吉木萨尔县,44.35291367074378,89.05307319506396
中国,新疆维吾尔自治区,昌吉回族自治州,呼图壁县,44.38095571733589,86.69316611196852
中国,新疆维吾尔自治区,昌吉回族自治州,奇台县,44.527652368055946,90.11026866784016
中国,新疆维吾尔自治区,昌吉回族自治州,昌吉市,44.17508344789088,87.07361805322499
中国,新疆维吾尔自治区,昌吉回族自治州,木垒哈萨克自治县,44.10661887076109,90.82348779334556
中国,新疆维吾尔自治区,昌吉回族自治州,玛纳斯县,44.503551752404,86.13766885925838
中国,新疆维吾尔自治区,昌吉回族自治州,阜康市,44.4241036935117,88.30594927128107
中国,新疆维吾尔自治区,吐鲁番市,,42.67892482079368,89.26602548864244
中国,新疆维吾尔自治区,吐鲁番市,托克逊县,42.351846156657246,88.27055609582526
中国,新疆维吾尔自治区,吐鲁番市,鄯善县,42.38370438347392,90.6559041201318
中国,新疆维吾尔自治区,吐鲁番市,高昌区,42.50819955672567,89.22773884203166
中国,新疆维吾尔自治区,,,42.127000957642366,85.61489933833856
中国,新疆维吾尔自治区,,五家渠市,44.368899479017536,87.56544898018092
中国,新疆维吾尔自治区,,北屯市,47.27959189346318,87.93773812878268
中国,新疆维吾尔自治区,,双河市,44.85788086937045,82.3385127259771
中国,新疆维吾尔自治区,,可克达拉市,43.93412048249669,80.81644579113
中国,新疆维吾尔自治区,,图木舒克市,39.88922288180432,79.19815510790364
中国,新疆维吾尔自治区,,昆玉市,37.69368614416518,78.48640219410638
中国,新疆维吾尔自治区,,石河子市,44.30825898043047,86.04186492219485
中国,新疆维吾尔自治区,,胡杨河市,,
中国,新疆维吾尔自治区,,铁门关市,41.80666702236474,85.72630688639437
中国,新疆维吾尔自治区,,阿拉尔市,40.61568000518486,81.2917365501579
中国,新疆维吾尔自治区,阿克苏地区,,41.1717309014518,80.2698461793294
中国,新疆维吾尔自治区,阿克苏地区,乌什县,41.26184731176975,79.28163885053063
中国,新疆维吾尔自治区,阿克苏地区,库车市,,
中国,新疆维吾尔自治区,阿克苏地区,拜城县,42.04528513577036,81.90123535087973
中国,新疆维吾尔自治区,阿克苏地区,新和县,41.3656997036357,81.98521627667363
中国,新疆维吾尔自治区,阿克苏地区,柯坪县,40.45666581289621,78.99469613779648
中国,新疆维吾尔自治区,阿克苏地区,沙雅县,40.40606518674273,82.92551550545197
中国,新疆维吾尔自治区,阿克苏地区,温宿县,41.58208461340183,80.4618781857275
中国,新疆维吾尔自治区,阿克苏地区,阿克苏市,40.34944430111253,81.15601314780744
中国,新疆维吾尔自治区,阿克苏地区,阿瓦提县,40.060787890713,80.43993178300403
